source	target	type
176184071	#picofthenight	Undirected
614439882	#piercetheveil	Undirected
202021730	#pifp	Undirected
2420033737	#poeima	Undirected
2420033737	#poeima	Undirected
54415976	#postealgomuitolouco	Undirected
38739839	#poupee	Undirected
253687499	#power	Undirected
71228078	#pradoresraurant	Undirected
2590007611	#preguntadcvlogs	Undirected
2590007611	#preguntadcvlogs	Undirected
2590007611	#preguntadcvlogs	Undirected
2590007611	#preguntadcvlogs	Undirected
2590007611	#preguntadcvlogs	Undirected
1094301498	#premium	Undirected
170041700	#preseason	Undirected
139824862	#pride	Undirected
139824862	#pridegt	Undirected
708111701137235972	#prioprio	Undirected
1151980076	#problemasdepareja	Undirected
199518270	#promjefferson	Undirected
321144467	#promocionturistica	Undirected
128715803	#proudofmyself	Undirected
73703821	#providence	Undirected
49012211	#pty	Undirected
1087627454	#puntoparaelalcohol	Undirected
739340490554892288	#puntoparaelalcohol	Undirected
739340490554892288	#puntoparaelalcohol	Undirected
136401150	#purotambor	Undirected
3906502943	#quererlos	Undirected
18655030	#quote	Undirected
458460568	#radio	Undirected
247794986	#radiojeta	Undirected
194599556	#radiouniverso	Undirected
201042624	#raton	Undirected
230788749	#realguillahours	Undirected
811695457	#realtonyanthony	Undirected
811695457	#realtonyanthony	Undirected
78058035	#redroomofpain	Undirected
391602042	#redvelvet	Undirected
281106047	#reinaasogan	Undirected
183731151	#relampago	Undirected
62999153	#renewwynonnaearp	Undirected
262882998	#repost	Undirected
262882998	#repost	Undirected
262882998	#repost	Undirected
262882998	#repost	Undirected
176184071	#repost	Undirected
176184071	#repost	Undirected
204091381	#repost	Undirected
204091381	#repost	Undirected
74389994	#repost	Undirected
74389994	#repost	Undirected
1154830740	#repost	Undirected
169647776	#resistenciacivil	Undirected
740419900695576581	#respect	Undirected
17916058	#revocatorioorebelionya	Undirected
17916058	#revocatorioorebelionya	Undirected
17916058	#revocatorioorebelionya	Undirected
194613229	#revocatorioorebelionya	Undirected
56257639	#revocatorioorebelionya	Undirected
127399472	#revocatorioorebelionya	Undirected
127399472	#revocatorioorebelionya	Undirected
127399472	#revocatorioorebelionya	Undirected
127399472	#revocatorioorebelionya	Undirected
268563415	#revocatorioya	Undirected
1172733126	#rie	Undirected
327413086	#rihanna	Undirected
267873146	#robertoochoahe	Undirected
116824340	#royalcasino	Undirected
709446392729767937	#rt	Undirected
265850729	#ruguer	Undirected
265850729	#ruguer	Undirected
3642467481	#sabado	Undirected
3642467481	#sabado	Undirected
3642467481	#sabado	Undirected
3642467481	#sabado	Undirected
3642467481	#sabado	Undirected
3642467481	#sabado	Undirected
3642467481	#sabado	Undirected
3642467481	#sabado	Undirected
3642467481	#sabado	Undirected
3642467481	#sabado	Undirected
3642467481	#sabado	Undirected
1180020318	#sabadodeganarseguidores	Undirected
1180020318	#sabadodeganarseguidores	Undirected
1180020318	#sabadodeganarseguidores	Undirected
872232643	#sabadodeganarseguidores	Undirected
872232643	#sabadodeganarseguidores	Undirected
288076653	#sabadodeganarseguidores	Undirected
288076653	#sabadodeganarseguidores	Undirected
3362235742	#sabadodeganarseguidores	Undirected
709446392729767937	#sabadodeganarseguidores	Undirected
380515437	#sabadodeganarseguidores	Undirected
2546650490	#sabadodeganarseguidores	Undirected
439566670	#sabadodeganarseguidores	Undirected
729038346467545089	#sabadodeganarseguidores	Undirected
729038346467545089	#sabadodeganarseguidores	Undirected
1932597086	#sabadodeganarseguidores	Undirected
466043567	#sabadodeganarseguidores	Undirected
2858385383	#sabadodeganarseguidores	Undirected
2858385383	#sabadodeganarseguidores	Undirected
2916320056	#sabe	Undirected
1346153888	#salsacasino	Undirected
1346153888	#salseros	Undirected
386185904	#salud	Undirected
177959460	#sax	Undirected
117154397	#sbsov	Undirected
2464794955	#sebastianvillalobosvideo	Undirected
2464794955	#sebastianvillalobosvideo	Undirected
853659368	#sebastianvillalobosvideo	Undirected
3132059860	#sebastianvillalobosvideo	Undirected
2377709905	#sebastianvillalobosvideo	Undirected
2377709905	#sebastianvillalobosvideo	Undirected
2377709905	#sebastianvillalobosvideo	Undirected
2377709905	#sebastianvillalobosvideo	Undirected
2377709905	#sebastianvillalobosvideo	Undirected
2476245494	#sebastianvillalobosvideo	Undirected
2225863531	#sebastianvillalobosvideo	Undirected
3291893753	#sebastianvillalobosvideo	Undirected
3291893753	#sebastianvillalobosvideo	Undirected
3291893753	#sebastianvillalobosvideo	Undirected
3291893753	#sebastianvillalobosvideo	Undirected
3291893753	#sebastianvillalobosvideo	Undirected
1026911341	#sebastianvillalobosvideo	Undirected
2983384457	#sebastianvillalobosvideo	Undirected
2464794955	#sebastianvillalobosyoutuber	Undirected
2464794955	#sebastianvillalobosyoutuber	Undirected
2464794955	#sebastianvillalobosyoutuber	Undirected
2464794955	#sebastianvillalobosyoutuber	Undirected
853659368	#sebastianvillalobosyoutuber	Undirected
3132059860	#sebastianvillalobosyoutuber	Undirected
2377709905	#sebastianvillalobosyoutuber	Undirected
2377709905	#sebastianvillalobosyoutuber	Undirected
2377709905	#sebastianvillalobosyoutuber	Undirected
2377709905	#sebastianvillalobosyoutuber	Undirected
2377709905	#sebastianvillalobosyoutuber	Undirected
2476245494	#sebastianvillalobosyoutuber	Undirected
2225863531	#sebastianvillalobosyoutuber	Undirected
3291893753	#sebastianvillalobosyoutuber	Undirected
3291893753	#sebastianvillalobosyoutuber	Undirected
3291893753	#sebastianvillalobosyoutuber	Undirected
3291893753	#sebastianvillalobosyoutuber	Undirected
3291893753	#sebastianvillalobosyoutuber	Undirected
3291893753	#sebastianvillalobosyoutuber	Undirected
3291893753	#sebastianvillalobosyoutuber	Undirected
1026911341	#sebastianvillalobosyoutuber	Undirected
1026911341	#sebastianvillalobosyoutuber	Undirected
2983384457	#sebastianvillalobosyoutuber	Undirected
2983384457	#sebastianvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosvídeo	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
178501569	#sebastiánvillalobosyoutuber	Undirected
2954391879	#sebastiánvillalobosyoutuber	Undirected
1448018905	#seguridad	Undirected
1385375114	#seleccioncolombiadeultimate	Undirected
847676324	#selfie	Undirected
847676324	#selfie	Undirected
847676324	#selfie	Undirected
847676324	#selfie	Undirected
847676324	#selfie	Undirected
847676324	#selfie	Undirected
2562442524	#sera	Undirected
271996810	#serfelizydarsecuenta	Undirected
194023021	#serpa	Undirected
166028926	#shakychallenge	Undirected
166028926	#shakyshaky	Undirected
166028926	#shakyshaky	Undirected
166028926	#shakyshaky	Undirected
57066781	#sialapaz	Undirected
709446392729767937	#sigueme	Undirected
2546650490	#siguemeytesigo	Undirected
2546650490	#siguemeytesigo	Undirected
2546650490	#siguemeytesigoalinstante	Undirected
2353604976	#siguemeytesigoalinstante	Undirected
709446392729767937	#siguemeytesigodevuelta	Undirected
2546650490	#siguemeytesigodevuelta	Undirected
197529749	#silvestredangond	Undirected
88761374	#sinfotobuena	Undirected
1708694126	#sinluz	Undirected
241362525	#sinohubieratacos	Undirected
517964376	#sinohubieratacos	Undirected
195227348	#sister	Undirected
295791501	#sisters	Undirected
214345978	#sitepondria	Undirected
191196796	#smartcity	Undirected
215125310	#sodastereo	Undirected
2562442524	#sola	Undirected
740068725475430400	#somosaguadeluna	Undirected
2463836414	#sosvzla	Undirected
46372786	#soundhound	Undirected
263465864	#soundhound	Undirected
263465864	#soundhound	Undirected
263465864	#soundhound	Undirected
263465864	#soundhound	Undirected
263465864	#soundhound	Undirected
263465864	#soundhound	Undirected
263465864	#soundhound	Undirected
263465864	#soundhound	Undirected
263465864	#soundhound	Undirected
263465864	#soundhound	Undirected
1472210748	#soyleon	Undirected
100109429	#soyleón	Undirected
2915405781	#soyleón	Undirected
77624379	#spamdeojos	Undirected
1185778536	#spamdeojos	Undirected
307643396	#spamdeojos	Undirected
307643396	#spamdeojos	Undirected
189611130	#specialeffects	Undirected
189611130	#starwars	Undirected
267873146	#stocked	Undirected
129349969	#summer	Undirected
129349969	#summer	Undirected
129349969	#sun	Undirected
129349969	#sun	Undirected
254319748	#swyouth	Undirected
67124560	#sábadocomoclubesdv	Undirected
67124560	#sábadocomoclubesdv	Undirected
127133897	#sépalo	Undirected
273170179	#takeoverworldtour	Undirected
273170179	#takeoverworldtour	Undirected
177304651	#talkshow	Undirected
76703470	#tanraro	Undirected
252292578	#tb	Undirected
263533248	#tb	Undirected
337786714	#teamconjuro	Undirected
192403175	#teamconquer	Undirected
811695457	#teamdon	Undirected
848337278	#teamo	Undirected
352356850	#teamo	Undirected
892085263	#teamojesus	Undirected
2546650490	#teamopizza	Undirected
352356850	#teextraño	Undirected
1172733126	#tendencia	Undirected
331365183	#teníaquetuitearlo	Undirected
523361126	#terapiaview	Undirected
848337278	#terremoto	Undirected
3003682539	#tgif	Undirected
3507293061	#thanksforeverythingmj	Undirected
3507293061	#thanksforeverythingmj	Undirected
231567736	#thebigblue	Undirected
252292578	#thefundamentalsofcaring	Undirected
183522867	#thesocialclubanddisco	Undirected
105651598	#thewall	Undirected
105651598	#thewall	Undirected
327413086	#thisiswhatyoucamefor	Undirected
288051707	#thomas	Undirected
332547748	#throwback	Undirected
201042624	#tiburinsin	Undirected
2858061076	#tidalxfamous	Undirected
202940333	#tienedetodo	Undirected
746462550825517056	#tnt	Undirected
352356850	#todoesporti	Undirected
352356850	#todoesporti	Undirected
549677155	#tomas	Undirected
183731151	#tormentaelectrica	Undirected
170041700	#training	Undirected
225501760	#trendy	Undirected
367365969	#triunfantes	Undirected
1007217613	#triunfantes	Undirected
17916058	#trndnl	Undirected
17916058	#trndnl	Undirected
17916058	#trndnl	Undirected
17916058	#trndnl	Undirected
17916058	#trndnl	Undirected
17916058	#trndnl	Undirected
17916058	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1180020318	#trndnl	Undirected
1182074978	#trndnl	Undirected
1182074978	#trndnl	Undirected
1182074978	#trndnl	Undirected
1182074978	#trndnl	Undirected
1182074978	#trndnl	Undirected
1182074978	#trndnl	Undirected
1182074978	#trndnl	Undirected
1182074978	#trndnl	Undirected
1182074978	#trndnl	Undirected
1182074978	#trndnl	Undirected
1185748572	#trndnl	Undirected
1185748572	#trndnl	Undirected
1207806781	#trndnl	Undirected
1207806781	#trndnl	Undirected
1207806781	#trndnl	Undirected
1359021344	#trndnl	Undirected
1359021344	#trndnl	Undirected
1359021344	#trndnl	Undirected
1207759034	#trndnl	Undirected
1207759034	#trndnl	Undirected
1359067658	#trndnl	Undirected
1359067658	#trndnl	Undirected
1359067658	#trndnl	Undirected
1207782566	#trndnl	Undirected
1207782566	#trndnl	Undirected
1207782566	#trndnl	Undirected
1185778536	#trndnl	Undirected
1185778536	#trndnl	Undirected
1185778536	#trndnl	Undirected
1372266338	#trndnl	Undirected
1372266338	#trndnl	Undirected
1372266338	#trndnl	Undirected
1371965136	#trndnl	Undirected
1371965136	#trndnl	Undirected
2463836414	#tropa	Undirected
118205469	#tropar	Undirected
3735136395	#tt	Undirected
3735136395	#tt	Undirected
3735136395	#tt	Undirected
3735136395	#tt	Undirected
82660034	#tuboca	Undirected
114880186	#tvd	Undirected
725736977681752066	#twdeldia	Undirected
1154830740	#tyc	Undirected
510749307	#typography	Undirected
2830283518	#uknowit	Undirected
1385375114	#ultimate	Undirected
1385375114	#ultimatecolombiafemenino	Undirected
265850729	#unanochemas	Undirected
265850729	#unanochemas	Undirected
263989782	#unfinalfeliz	Undirected
89007912	#valencia	Undirected
274042319	#valenciarentería	Undirected
746462550825517056	#vampirosvszombies	Undirected
1123745592	#venabrazame	Undirected
2906662197	#venezuela	Undirected
2906662197	#venezuela	Undirected
89007912	#venezuela	Undirected
112163686	#venezuela	Undirected
220484220	#venezuela	Undirected
444071638	#venezuelarevoca	Undirected
3491156477	#veranomtv	Undirected
3491156477	#veranomtv	Undirected
3491156477	#veranomtv	Undirected
252292578	#veranomtv	Undirected
453702773	#veranomtv	Undirected
453702773	#veranomtv	Undirected
453702773	#veranomtv	Undirected
457632926	#vestirmedeamor	Undirected
150069062	#vestirtedeamor	Undirected
346238157	#vestirtedeamor	Undirected
189611130	#vfx	Undirected
2290162376	#vidadigna	Undirected
2603972593	#vidcon	Undirected
265850729	#viernes	Undirected
265850729	#viernes	Undirected
284317746	#viernes	Undirected
1094301498	#viernes	Undirected
183522867	#viernes	Undirected
385821360	#viernesbutakero	Undirected
1351197150	#viernesconvdevino	Undirected
3906502943	#viernesito	Undirected
89543033	#vigesimoaniversario	Undirected
221629950	#vivachiabe	Undirected
1172733126	#vivir	Undirected
703805636	#voluntariosacp	Undirected
406486684	#voz	Undirected
4547594854	#vzl	Undirected
395647547	#wantannight	Undirected
86461130	#wattpad	Undirected
86461130	#wattpadbrasil	Undirected
86461130	#wattpadfantasia	Undirected
219310785	#wip	Undirected
219310785	#wip	Undirected
219310785	#wip	Undirected
219310785	#wip	Undirected
260268494	#wizkids	Undirected
1488466668	#working	Undirected
847676324	#workingtime	Undirected
847676324	#workingtime	Undirected
847676324	#workingtime	Undirected
708111701137235972	#yacasi	Undirected
485318232	#yanoesperonadamas	Undirected
62435821	#yapascua	Undirected
62435821	#yapascua	Undirected
1354332871	#yasonllaves	Undirected
363831960	#yatedigo	Undirected
1182074978	#yoantesdeti	Undirected
1182074978	#yoantesdeti	Undirected
1182074978	#yoantesdeti	Undirected
1182074978	#yoantesdeti	Undirected
156766479	#yoantesdeti	Undirected
828296540	#yoantesdeti	Undirected
284317746	#yoquieroliving	Undirected
241380947	#yosoyperu	Undirected
3642467481	#zulia	Undirected
3642467481	#zulia	Undirected
3642467481	#zulia	Undirected
3642467481	#zulia	Undirected
3642467481	#zulia	Undirected
3642467481	#zulia	Undirected
3642467481	#zulia	Undirected
3642467481	#zulia	Undirected
129054363	#ñacañaca	Undirected
178169405	***	Undirected
429803867	-----	Undirected
1895066269	-11	Undirected
